pop1	pop2	fst	gst	Gst	GGst	D	lat1	lon1	lat2	lon2	geog_dist	lat_dist	nat1	nat2	nat_dist
ARH	CCT	0.2517	0.1650	0.2167	0.3276	0.0094	60.665200	6.337380	NA	NA	NA	NA	native	cultivar	1
ARH	CDF	0.1280	0.0899	0.1214	0.1939	0.0037	60.665200	6.337380	51.899611	-8.485889	1333995.57	8.765589	native	native	0
ARH	CH	0.1150	0.0859	0.1169	0.1868	0.0031	60.665200	6.337380	52.144308	-8.948419	1332047.55	8.520892	native	native	0
ARH	CTP	0.2512	0.1647	0.2166	0.3274	0.0095	60.665200	6.337380	NA	NA	NA	NA	native	cultivar	1
ARH	DP	0.1895	0.1262	0.1728	0.2655	0.0082	60.665200	6.337380	-27.498370	153.026020	15555661.12	33.166830	native	non_native	1
ARH	EE	0.1441	0.0999	0.1356	0.2141	0.0045	60.665200	6.337380	58.717116	23.771596	1002369.38	1.948084	native	native	0
ARH	EL	0.1318	0.0916	0.1270	0.2003	0.0048	60.665200	6.337380	58.259717	26.351250	1161097.44	2.405483	native	native	0
ARH	FT	0.0974	0.0712	0.0972	0.1572	0.0026	60.665200	6.337380	55.619365	10.295065	608161.52	5.045835	native	native	0
ARH	GB	0.1746	0.1183	0.1637	0.2522	0.0078	60.665200	6.337380	35.229100	-83.390250	6652035.06	25.436100	native	non_native	1
ARH	GH	0.1569	0.1062	0.1474	0.2293	0.0065	60.665200	6.337380	43.534722	-80.211667	5748479.87	17.130478	native	non_native	1
ARH	GR2	0.4272	0.3067	0.4047	0.5444	0.0326	60.665200	6.337380	39.574084	21.766271	2577435.24	21.091116	native	native	0
ARH	GR3	0.3919	0.2750	0.3671	0.5036	0.0285	60.665200	6.337380	39.748025	21.207248	2543436.61	20.917175	native	native	0
ARH	GR4	0.4269	0.2859	0.3840	0.5210	0.0346	60.665200	6.337380	38.324317	21.879305	2711807.44	22.340883	native	native	0
ARH	HAS	0.2146	0.1419	0.1952	0.2952	0.0103	60.665200	6.337380	36.378650	-121.567240	8255521.25	24.286550	native	non_native	1
ARH	HR	0.2842	0.1909	0.2604	0.3790	0.0156	60.665200	6.337380	46.344650	25.617017	2027619.38	14.320550	native	native	0
ARH	HU	0.2632	0.1757	0.2412	0.3546	0.0154	60.665200	6.337380	46.749300	17.237340	1702670.39	13.915900	native	native	0
ARH	HV	0.1558	0.1043	0.1436	0.2245	0.0061	60.665200	6.337380	42.485660	-71.568700	5391880.26	18.179540	native	non_native	1
ARH	IO	0.1350	0.0929	0.1255	0.1998	0.0040	60.665200	6.337380	53.008050	-9.314440	1274707.20	7.657150	native	native	0
ARH	JE	0.1405	0.0961	0.1306	0.2068	0.0046	60.665200	6.337380	50.951920	11.622820	1130190.59	9.713280	native	native	0
ARH	JR	0.1283	0.0897	0.1253	0.1973	0.0047	60.665200	6.337380	37.408000	-122.227500	8174495.59	23.257200	native	non_native	1
ARH	KM	0.1560	0.1061	0.1462	0.2281	0.0060	60.665200	6.337380	57.734930	26.533140	1193902.54	2.930270	native	native	0
ARH	LK1	0.1211	0.0853	0.1153	0.1848	0.0034	60.665200	6.337380	53.192433	-1.762361	965726.60	7.472767	native	native	0
ARH	MN	0.0997	0.0720	0.0985	0.1591	0.0026	60.665200	6.337380	53.379820	-2.216060	961648.69	7.285380	native	native	0
ARH	MTA	0.1513	0.1024	0.1402	0.2200	0.0054	60.665200	6.337380	-34.070356	150.767857	16105876.10	26.594844	native	non_native	1
ARH	NRM	0.1731	0.1151	0.1578	0.2447	0.0068	60.665200	6.337380	35.524350	-121.073780	8324332.93	25.140850	native	non_native	1
ARH	OGC1	0.5712	0.5360	0.6368	0.7635	0.0532	60.665200	6.337380	41.611100	1.810600	2142060.05	19.054100	native	outgroup	1
ARH	OGM1	0.9675	0.9572	0.9936	0.9967	0.7071	60.665200	6.337380	46.344650	25.617017	2027619.38	14.320550	native	outgroup	1
ARH	OGM2	0.9052	0.8790	0.9568	0.9770	0.3940	60.665200	6.337380	-34.487294	150.835912	16149114.66	26.177906	native	outgroup	1
ARH	OGM3	0.9203	0.8942	0.9683	0.9833	0.4712	60.665200	6.337380	-27.510110	153.016902	15556466.49	33.155090	native	outgroup	1
ARH	OGM5	0.9439	0.9252	0.9816	0.9905	0.5527	60.665200	6.337380	53.334173	-6.245950	1114962.19	7.331027	native	outgroup	1
ARH	OR_SS	0.1212	0.0854	0.1158	0.1853	0.0036	60.665200	6.337380	59.269244	18.101127	674221.58	1.395956	native	native	0
ARH	PA	0.1676	0.1111	0.1489	0.2340	0.0055	60.665200	6.337380	42.757399	-0.236718	2041130.47	17.907801	native	native	0
ARH	PC	0.2440	0.1629	0.2251	0.3337	0.0140	60.665200	6.337380	38.517701	-121.764322	8045361.21	22.147499	native	non_native	1
ARH	PR	0.1888	0.1237	0.1709	0.2622	0.0079	60.665200	6.337380	48.852560	2.350411	1339152.84	11.812640	native	native	0
ARH	PTM	0.1872	0.1359	0.1831	0.2808	0.0065	60.665200	6.337380	-31.449057	152.917848	15945418.32	29.216143	native	non_native	1
ARH	RO	0.1646	0.1115	0.1540	0.2388	0.0069	60.665200	6.337380	49.287420	-121.669560	6955821.16	11.377780	native	non_native	1
ARH	RO_IS	0.2957	0.1977	0.2727	0.3928	0.0199	60.665200	6.337380	47.184917	27.556861	2029798.82	13.480283	native	native	0
ARH	SA	0.1691	0.1126	0.1565	0.2419	0.0074	60.665200	6.337380	-33.941583	18.873083	10547740.86	26.723617	native	non_native	1
ARH	SC	0.1325	0.0916	0.1236	0.1971	0.0039	60.665200	6.337380	53.072270	-8.992320	1254988.82	7.592930	native	native	0
ARH	SI	0.1335	0.0919	0.1246	0.1983	0.0042	60.665200	6.337380	60.236950	21.959783	859123.40	0.428250	native	native	0
ARH	SW144	0.1509	0.1033	0.1408	0.2213	0.0052	60.665200	6.337380	46.380910	7.067580	1590474.57	14.284290	native	native	0
ARH	SW242	0.1484	0.1004	0.1376	0.2162	0.0052	60.665200	6.337380	46.445300	6.931455	1583077.68	14.219900	native	native	0
ARH	SW729	0.1400	0.0951	0.1304	0.2059	0.0049	60.665200	6.337380	46.404780	7.061980	1587811.16	14.260420	native	native	0
ARH	SW748	0.1507	0.1028	0.1400	0.2201	0.0052	60.665200	6.337380	46.368790	7.122764	1591933.05	14.296410	native	native	0
ARH	SW890	0.1494	0.1017	0.1397	0.2191	0.0054	60.665200	6.337380	46.258320	7.084545	1604130.31	14.406880	native	native	0
ARH	TK	0.2558	0.1693	0.2311	0.3424	0.0141	60.665200	6.337380	35.660655	139.684929	8517764.59	25.004545	native	non_native	1
ARH	TNM	0.1194	0.0838	0.1133	0.1819	0.0034	60.665200	6.337380	55.245560	-7.617440	1019881.42	5.419640	native	native	0
ARH	TO	0.2611	0.1717	0.2342	0.3464	0.0145	60.665200	6.337380	45.064965	7.589508	1737991.40	15.600235	native	native	0
ARH	TUE	0.1339	0.0920	0.1257	0.1993	0.0042	60.665200	6.337380	48.539710	9.036808	1360681.61	12.125490	native	native	0
ARH	TW	0.1793	0.1190	0.1652	0.2540	0.0084	60.665200	6.337380	-27.581100	151.987840	15520674.20	33.084100	native	non_native	1
ARH	UC	0.1344	0.0918	0.1268	0.2002	0.0047	60.665200	6.337380	-35.234303	149.085050	16138831.71	25.430897	native	non_native	1
ARH	UPH	0.1687	0.1169	0.1599	0.2478	0.0061	60.665200	6.337380	-32.369456	150.694117	15937757.19	28.295744	native	non_native	1
ARH	UR	0.1224	0.0842	0.1162	0.1849	0.0041	60.665200	6.337380	-37.190980	144.383590	16090816.18	23.474220	native	non_native	1
ARH	VA	0.1614	0.1117	0.1540	0.2390	0.0068	60.665200	6.337380	37.967365	-78.473958	6149117.24	22.697835	native	non_native	1
ARH	WIN	0.1099	0.0801	0.1089	0.1750	0.0032	60.665200	6.337380	51.043200	-1.308180	1171600.60	9.622000	native	native	0
ARH	ZG	0.1719	0.1144	0.1557	0.2424	0.0064	60.665200	6.337380	41.689520	-0.932392	2168242.95	18.975680	native	native	0
BG	BHU	0.2022	0.1324	0.1775	0.2737	0.0074	61.448100	7.480683	-43.649957	172.456083	17791322.44	17.798143	native	non_native	1
BG	BI	0.1589	0.1075	0.1441	0.2272	0.0051	61.448100	7.480683	53.372436	-6.168165	1212523.08	8.075664	native	native	0
BG	BR	0.1532	0.1044	0.1414	0.2226	0.0051	61.448100	7.480683	47.999429	-4.346250	1673859.26	13.448671	native	native	0
BG	CAT	0.3108	0.2058	0.2657	0.3910	0.0126	61.448100	7.480683	NA	NA	NA	NA	native	cultivar	1
BG	CCT	0.2836	0.1874	0.2439	0.3632	0.0113	61.448100	7.480683	NA	NA	NA	NA	native	cultivar	1
BG	CDF	0.1599	0.1089	0.1458	0.2296	0.0048	61.448100	7.480683	51.899611	-8.485889	1437567.72	9.548489	native	native	0
BG	CH	0.1510	0.1058	0.1427	0.2247	0.0045	61.448100	7.480683	52.144308	-8.948419	1434769.52	9.303792	native	native	0
BG	CTP	0.2855	0.1887	0.2460	0.3657	0.0116	61.448100	7.480683	NA	NA	NA	NA	native	cultivar	1
BG	DP	0.2124	0.1412	0.1916	0.2916	0.0095	61.448100	7.480683	-27.498370	153.026020	15452005.39	33.949730	native	non_native	1
BG	EE	0.1671	0.1145	0.1539	0.2408	0.0054	61.448100	7.480683	58.717116	23.771596	953456.56	2.730984	native	native	0
BG	EL	0.1568	0.1076	0.1479	0.2307	0.0059	61.448100	7.480683	58.259717	26.351250	1111001.14	3.188383	native	native	0
BG	FT	0.1288	0.0901	0.1219	0.1945	0.0038	61.448100	7.480683	55.619365	10.295065	669461.76	5.828735	native	native	0
BG	GB	0.2001	0.1346	0.1844	0.2812	0.0093	61.448100	7.480683	35.229100	-83.390250	6681730.89	26.219000	native	non_native	1
BG	GH	0.1843	0.1237	0.1701	0.2614	0.0081	61.448100	7.480683	43.534722	-80.211667	5771878.59	17.913378	native	non_native	1
BG	GR2	0.4512	0.3262	0.4263	0.5674	NA	61.448100	7.480683	39.574084	21.766271	2622163.88	21.874016	native	native	0
BG	GR3	0.4132	0.2921	0.3863	0.5251	0.0304	61.448100	7.480683	39.748025	21.207248	2589689.72	21.700075	native	native	0
BG	GR4	0.4469	0.3024	0.4023	0.5411	0.0363	61.448100	7.480683	38.324317	21.879305	2757784.10	23.123783	native	native	0
BG	HAS	0.2382	0.1587	0.2164	0.3237	0.0119	61.448100	7.480683	36.378650	-121.567240	8230101.31	25.069450	native	non_native	1
BG	HR	0.3105	0.2095	0.2833	0.4074	0.0174	61.448100	7.480683	46.344650	25.617017	2045659.94	15.103450	native	native	0
BG	HU	0.2829	0.1899	0.2583	0.3767	0.0166	61.448100	7.480683	46.749300	17.237340	1751659.71	14.698800	native	native	0
BG	HV	0.1835	0.1220	0.1663	0.2570	0.0075	61.448100	7.480683	42.485660	-71.568700	5428303.68	18.962440	native	non_native	1
BG	IO	0.1683	0.1135	0.1518	0.2383	0.0054	61.448100	7.480683	53.008050	-9.314440	1375480.57	8.440050	native	native	0
BG	JE	0.1657	0.1119	0.1508	0.2363	0.0056	61.448100	7.480683	50.951920	11.622820	1196030.87	10.496180	native	native	0
BG	JR	0.1527	0.1047	0.1450	0.2260	0.0060	61.448100	7.480683	37.408000	-122.227500	8147401.24	24.040100	native	non_native	1
BG	KM	0.1807	0.1228	0.1677	0.2588	0.0072	61.448100	7.480683	57.734930	26.533140	1147813.25	3.713170	native	native	0
BG	LK1	0.1593	0.1087	0.1456	0.2293	0.0050	61.448100	7.480683	53.192433	-1.762361	1072598.39	8.255667	native	native	0
BG	MN	0.1351	0.0929	0.1259	0.2002	0.0040	61.448100	7.480683	53.379820	-2.216060	1068494.17	8.068280	native	native	0
BG	MTA	0.1795	0.1202	0.1633	0.2531	0.0070	61.448100	7.480683	-34.070356	150.767857	16006590.28	27.377744	native	non_native	1
BG	NRM	0.1972	0.1309	0.1780	0.2731	0.0082	61.448100	7.480683	35.524350	-121.073780	8300237.87	25.923750	native	non_native	1
BG	OGC1	0.5974	0.5684	0.6664	0.7873	0.0570	61.448100	7.480683	41.611100	1.810600	2239764.39	19.837000	native	outgroup	1
BG	OGM1	0.9666	0.9563	0.9935	0.9967	0.7096	61.448100	7.480683	46.344650	25.617017	2045659.94	15.103450	native	outgroup	1
BG	OGM2	0.9029	0.8772	0.9574	0.9773	0.4090	61.448100	7.480683	-34.487294	150.835912	16050015.80	26.960806	native	outgroup	1
BG	OGM3	0.9190	0.8940	0.9686	0.9834	0.4784	61.448100	7.480683	-27.510110	153.016902	15452819.30	33.937990	native	outgroup	1
BG	OGM5	0.9437	0.9261	0.9821	0.9907	0.5582	61.448100	7.480683	53.334173	-6.245950	1219034.48	8.113927	native	outgroup	1
BG	OR_SS	0.1476	0.1013	0.1362	0.2157	0.0046	61.448100	7.480683	59.269244	18.101127	633553.52	2.178856	native	native	0
BG	PA	0.1998	0.1317	0.1751	0.2711	0.0067	61.448100	7.480683	42.757399	-0.236718	2142301.04	18.690701	native	native	0
BG	PC	0.2688	0.1803	0.2468	0.3618	0.0161	61.448100	7.480683	38.517701	-121.764322	8018076.28	22.930399	native	non_native	1
BG	PR	0.2131	0.1390	0.1905	0.2893	0.0092	61.448100	7.480683	48.852560	2.350411	1438740.02	12.595540	native	native	0
BG	PTM	0.2161	0.1536	0.2052	0.3111	0.0081	61.448100	7.480683	-31.449057	152.917848	15843184.77	29.999043	native	non_native	1
BG	RO	0.1893	0.1269	0.1737	0.2668	0.0082	61.448100	7.480683	49.287420	-121.669560	6920104.10	12.160680	native	non_native	1
BG	RO_IS	0.3210	0.2165	0.2958	0.4211	0.0222	61.448100	7.480683	47.184917	27.556861	2038559.43	14.263183	native	native	0
BG	SA	0.1904	0.1269	0.1748	0.2677	0.0085	61.448100	7.480683	-33.941583	18.873083	10622956.30	27.506517	native	non_native	1
BG	SC	0.1688	0.1137	0.1520	0.2386	0.0054	61.448100	7.480683	53.072270	-8.992320	1356075.38	8.375830	native	native	0
BG	SI	0.1595	0.1088	0.1463	0.2301	0.0052	61.448100	7.480683	60.236950	21.959783	797055.84	1.211150	native	native	0
BG	SW144	0.1795	0.1213	0.1639	0.2543	0.0064	61.448100	7.480683	46.380910	7.067580	1677211.81	15.067190	native	native	0
BG	SW242	0.1743	0.1170	0.1589	0.2470	0.0064	61.448100	7.480683	46.445300	6.931455	1670217.49	15.002800	native	native	0
BG	SW729	0.1678	0.1125	0.1530	0.2386	0.0060	61.448100	7.480683	46.404780	7.061980	1674564.45	15.043320	native	native	0
BG	SW748	0.1783	0.1199	0.1618	0.2515	0.0062	61.448100	7.480683	46.368790	7.122764	1678506.31	15.079310	native	native	0
BG	SW890	0.1742	0.1172	0.1595	0.2477	0.0064	61.448100	7.480683	46.258320	7.084545	1690820.53	15.189780	native	native	0
BG	TK	0.2800	0.1863	0.2520	0.3695	0.0157	61.448100	7.480683	35.660655	139.684929	8410996.94	25.787445	native	non_native	1
BG	TNM	0.1514	0.1043	0.1398	0.2211	0.0047	61.448100	7.480683	55.245560	-7.617440	1117558.05	6.202540	native	native	0
BG	TO	0.2828	0.1882	0.2543	0.3724	0.0158	61.448100	7.480683	45.064965	7.589508	1823276.33	16.383135	native	native	0
BG	TUE	0.1601	0.1089	0.1475	0.2312	0.0052	61.448100	7.480683	48.539710	9.036808	1440328.76	12.908390	native	native	0
BG	TW	0.2024	0.1347	0.1853	0.2820	0.0098	61.448100	7.480683	-27.581100	151.987840	15417653.25	33.867000	native	non_native	1
BG	UC	0.1621	0.1094	0.1497	0.2335	0.0063	61.448100	7.480683	-35.234303	149.085050	16041811.54	26.213797	native	non_native	1
BG	UPH	0.1896	0.1300	0.1763	0.2711	0.0072	61.448100	7.480683	-32.369456	150.694117	15837606.23	29.078644	native	non_native	1
BG	UR	0.1467	0.0996	0.1363	0.2145	0.0053	61.448100	7.480683	-37.190980	144.383590	16000316.66	24.257120	native	non_native	1
BG	VA	0.1906	0.1302	0.1780	0.2726	0.0081	61.448100	7.480683	37.967365	-78.473958	6182336.20	23.480735	native	non_native	1
BG	WIN	0.1398	0.0978	0.1318	0.2092	0.0042	61.448100	7.480683	51.043200	-1.308180	1277644.88	10.404900	native	native	0
BG	ZG	0.1984	0.1313	0.1773	0.2728	0.0076	61.448100	7.480683	41.689520	-0.932392	2269951.52	19.758580	native	native	0
BHU	BI	0.1303	0.0886	0.1210	0.1925	0.0041	-43.649957	172.456083	53.372436	-6.168165	18918203.18	-9.722479	non_native	native	1
BHU	BR	0.1048	0.0747	0.1031	0.1655	0.0031	-43.649957	172.456083	47.999429	-4.346250	19463745.36	-4.349472	non_native	native	1
BHU	CAT	0.1945	0.1308	0.1722	0.2679	0.0064	-43.649957	172.456083	NA	NA	NA	NA	non_native	cultivar	1
BHU	CCT	0.1545	0.1063	0.1411	0.2236	0.0044	-43.649957	172.456083	NA	NA	NA	NA	non_native	cultivar	1
BHU	CDF	0.1288	0.0893	0.1219	0.1938	0.0039	-43.649957	172.456083	51.899611	-8.485889	19084081.50	-8.249654	non_native	native	1
BHU	CH	0.1154	0.0853	0.1174	0.1867	0.0034	-43.649957	172.456083	52.144308	-8.948419	19053865.87	-8.494351	non_native	native	1
BHU	CTP	0.1589	0.1082	0.1439	0.2275	0.0046	-43.649957	172.456083	NA	NA	NA	NA	non_native	cultivar	1
BHU	DP	0.1646	0.1103	0.1526	0.2368	0.0068	-43.649957	172.456083	-27.498370	153.026020	2500204.89	16.151587	non_native	non_native	0
BHU	EE	0.1695	0.1138	0.1560	0.2422	0.0064	-43.649957	172.456083	58.717116	23.771596	17295667.34	-15.067159	non_native	native	1
BHU	EL	0.1348	0.0929	0.1302	0.2042	0.0053	-43.649957	172.456083	58.259717	26.351250	17176153.60	-14.609760	non_native	native	1
BHU	FT	0.1227	0.0848	0.1170	0.1861	0.0040	-43.649957	172.456083	55.619365	10.295065	18168177.62	-11.969408	non_native	native	1
BHU	GB	0.1489	0.1021	0.1427	0.2221	0.0061	-43.649957	172.456083	35.229100	-83.390250	13651692.04	8.420857	non_native	non_native	0
BHU	GH	0.1287	0.0889	0.1247	0.1961	0.0051	-43.649957	172.456083	43.534722	-80.211667	14351395.92	0.115235	non_native	non_native	0
BHU	GR2	0.3889	0.2793	0.3729	0.5099	0.0286	-43.649957	172.456083	39.574084	21.766271	17550329.26	4.075873	non_native	native	1
BHU	GR3	0.3535	0.2473	0.3339	0.4660	0.0241	-43.649957	172.456083	39.748025	21.207248	17602011.68	3.901932	non_native	native	1
BHU	GR4	0.3938	0.2594	0.3522	0.4856	0.0301	-43.649957	172.456083	38.324317	21.879305	17490220.01	5.325640	non_native	native	1
BHU	HAS	0.1801	0.1207	0.1679	0.2575	0.0082	-43.649957	172.456083	36.378650	-121.567240	11087641.03	7.271307	non_native	non_native	0
BHU	HR	0.2602	0.1755	0.2421	0.3552	0.0144	-43.649957	172.456083	46.344650	25.617017	17407349.26	-2.694693	non_native	native	1
BHU	HU	0.2382	0.1582	0.2194	0.3260	0.0132	-43.649957	172.456083	46.749300	17.237340	18050917.30	-3.099343	non_native	native	1
BHU	HV	0.1432	0.0956	0.1330	0.2087	0.0054	-43.649957	172.456083	42.485660	-71.568700	14937223.91	1.164297	non_native	non_native	0
BHU	IO	0.1376	0.0935	0.1275	0.2021	0.0044	-43.649957	172.456083	53.008050	-9.314440	18955406.17	-9.358093	non_native	native	1
BHU	JE	0.1428	0.0960	0.1319	0.2079	0.0050	-43.649957	172.456083	50.951920	11.622820	18361097.70	-7.301963	non_native	native	1
BHU	JR	0.1094	0.0787	0.1112	0.1761	0.0039	-43.649957	172.456083	37.408000	-122.227500	11132759.85	6.241957	non_native	non_native	0
BHU	KM	0.1642	0.1104	0.1538	0.2379	0.0071	-43.649957	172.456083	57.734930	26.533140	17185799.12	-14.084973	non_native	native	1
BHU	LK1	0.1295	0.0897	0.1225	0.1948	0.0039	-43.649957	172.456083	53.192433	-1.762361	18862702.82	-9.542476	non_native	native	1
BHU	MN	0.1070	0.0754	0.1042	0.1670	0.0031	-43.649957	172.456083	53.379820	-2.216060	18855057.23	-9.729863	non_native	native	1
BHU	MTA	0.1316	0.0907	0.1256	0.1983	0.0046	-43.649957	172.456083	-34.070356	150.767857	2152543.20	9.579601	non_native	non_native	0
BHU	NRM	0.1423	0.0967	0.1340	0.2104	0.0053	-43.649957	172.456083	35.524350	-121.073780	11047592.90	8.125607	non_native	non_native	0
BHU	OGC1	0.5535	0.5210	0.6286	0.7558	0.0572	-43.649957	172.456083	41.611100	1.810600	19221032.83	2.038857	non_native	outgroup	1
BHU	OGM1	0.9627	0.9511	0.9928	0.9963	0.7108	-43.649957	172.456083	46.344650	25.617017	17407349.26	-2.694693	non_native	outgroup	1
BHU	OGM2	0.8994	0.8721	0.9549	0.9759	0.4018	-43.649957	172.456083	-34.487294	150.835912	2120547.12	9.162663	non_native	outgroup	1
BHU	OGM3	0.9126	0.8858	0.9663	0.9821	0.4740	-43.649957	172.456083	-27.510110	153.016902	2499764.63	16.139847	non_native	outgroup	1
BHU	OGM5	0.9343	0.9133	0.9789	0.9890	0.5518	-43.649957	172.456083	53.334173	-6.245950	18922945.83	-9.684216	non_native	outgroup	1
BHU	OR_SS	0.1632	0.1084	0.1485	0.2318	0.0059	-43.649957	172.456083	59.269244	18.101127	17550126.67	-15.619287	non_native	native	1
BHU	PA	0.1432	0.0967	0.1311	0.2077	0.0045	-43.649957	172.456083	42.757399	-0.236718	19419398.44	0.892558	non_native	native	1
BHU	PC	0.2120	0.1425	0.1991	0.2990	0.0114	-43.649957	172.456083	38.517701	-121.764322	11251280.90	5.132256	non_native	non_native	0
BHU	PR	0.1616	0.1074	0.1500	0.2324	0.0068	-43.649957	172.456083	48.852560	2.350411	19057871.80	-5.202603	non_native	native	1
BHU	PTM	0.1560	0.1180	0.1608	0.2494	0.0052	-43.649957	172.456083	-31.449057	152.917848	2184611.16	12.200900	non_native	non_native	0
BHU	RO	0.1389	0.0956	0.1335	0.2092	0.0054	-43.649957	172.456083	49.287420	-121.669560	12125870.30	-5.637463	non_native	non_native	0
BHU	RO_IS	0.2658	0.1782	0.2483	0.3620	0.0174	-43.649957	172.456083	47.184917	27.556861	17267725.45	-3.534960	non_native	native	1
BHU	SA	0.1364	0.0930	0.1306	0.2046	0.0054	-43.649957	172.456083	-33.941583	18.873083	11005104.69	9.708374	non_native	non_native	0
BHU	SC	0.1394	0.0954	0.1300	0.2058	0.0046	-43.649957	172.456083	53.072270	-8.992320	18950921.20	-9.422313	non_native	native	1
BHU	SI	0.1666	0.1109	0.1520	0.2367	0.0064	-43.649957	172.456083	60.236950	21.959783	17309094.02	-16.586993	non_native	native	1
BHU	SW144	0.1454	0.0997	0.1374	0.2156	0.0054	-43.649957	172.456083	46.380910	7.067580	18830361.78	-2.730953	non_native	native	1
BHU	SW242	0.1399	0.0949	0.1314	0.2067	0.0054	-43.649957	172.456083	46.445300	6.931455	18839375.47	-2.795343	non_native	native	1
BHU	SW729	0.1336	0.0911	0.1262	0.1991	0.0047	-43.649957	172.456083	46.404780	7.061980	18830319.34	-2.754823	non_native	native	1
BHU	SW748	0.1449	0.0984	0.1355	0.2129	0.0052	-43.649957	172.456083	46.368790	7.122764	18826413.99	-2.718833	non_native	native	1
BHU	SW890	0.1379	0.0940	0.1305	0.2052	0.0051	-43.649957	172.456083	46.258320	7.084545	18831374.23	-2.608363	non_native	native	1
BHU	TK	0.2216	0.1466	0.2023	0.3043	0.0112	-43.649957	172.456083	35.660655	139.684929	9389168.87	7.989302	non_native	non_native	0
BHU	TNM	0.1375	0.0935	0.1277	0.2023	0.0044	-43.649957	172.456083	55.245560	-7.617440	18714282.89	-11.595603	non_native	native	1
BHU	TO	0.2235	0.1470	0.2025	0.3047	0.0114	-43.649957	172.456083	45.064965	7.589508	18805845.79	-1.415008	non_native	native	1
BHU	TUE	0.1337	0.0911	0.1258	0.1988	0.0046	-43.649957	172.456083	48.539710	9.036808	18628449.60	-4.889753	non_native	native	1
BHU	TW	0.1463	0.0991	0.1390	0.2167	0.0062	-43.649957	172.456083	-27.581100	151.987840	2558805.84	16.068857	non_native	non_native	0
BHU	UC	0.1112	0.0781	0.1091	0.1736	0.0039	-43.649957	172.456083	-35.234303	149.085050	2208108.82	8.415654	non_native	non_native	0
BHU	UPH	0.1333	0.0961	0.1328	0.2088	0.0046	-43.649957	172.456083	-32.369456	150.694117	2273753.75	11.280501	non_native	non_native	0
BHU	UR	0.1033	0.0732	0.1020	0.1632	0.0033	-43.649957	172.456083	-37.190980	144.383590	2474489.24	6.458977	non_native	non_native	0
BHU	VA	0.1417	0.0996	0.1388	0.2168	0.0056	-43.649957	172.456083	37.967365	-78.473958	14185494.98	5.682592	non_native	non_native	0
BHU	WIN	0.1066	0.0772	0.1060	0.1701	0.0030	-43.649957	172.456083	51.043200	-1.308180	19060978.80	-7.393243	non_native	native	1
BHU	ZG	0.1242	0.0859	0.1182	0.1879	0.0041	-43.649957	172.456083	41.689520	-0.932392	19435544.14	1.960437	non_native	native	1
BI	BR	0.0761	0.0593	0.0819	0.1333	0.0020	53.372436	-6.168165	47.999429	-4.346250	611360.21	5.373007	native	native	0
